"Id","SalePrice"
2852,220106.619471849
2853,231730.410631818
2854,151378.051747807
2855,199433.989334011
2856,202265.457385293
2857,177048.456020478
2858,190921.89394358
2859,117792.338290711
2860,135280.002111655
2861,128230.068813798
2862,198150.4907834
2863,129679.027479885
2864,236768.234493648
2865,134512.347070182
2866,139672.911284593
2867,108195.304920381
2868,106113.651015975
2869,101266.63432231
2870,113095.626995553
2871,88111.4900804908
2872,77144.6119875493
2873,101352.242631419
2874,141362.312210524
2875,121130.441281337
2876,163353.04786189
2877,140645.480548434
2878,149027.81500989
2879,139428.776307981
2880,116404.257319955
2881,152593.738891749
2882,176775.551348013
2883,188747.563720518
2884,192592.333265427
2885,169575.38253608
2886,211628.611849365
2887,90852.7229648215
2888,127763.282148417
2889,77416.2242491824
2890,83362.1193957349
2891,128625.861214257
2892,47702.774444493
2893,105332.295617164
2894,90034.1728431091
2895,304132.379303768
2896,255410.604696031
2897,210045.626082451
2898,150465.313706037
2899,207137.340816203
2900,163360.106289488
2901,224038.230784094
2902,201500.392928277
2903,286342.049350981
2904,319822.867234525
2905,88640.1076007276
2906,186675.444621685
2907,118751.529135129
2908,126198.797678314
2909,140469.042188599
2910,88766.0886931453
2911,85695.5391039079
2912,138206.284132174
2913,84377.0444567045
2914,82269.6356795316
2915,100364.505585874
2916,92095.0579824451
2917,176388.942096599
2918,119226.015014388
2919,213734.377450135
